source_paper,star_name,age_gyr,age_err_lo_gyr,age_err_hi_gyr,prot_days,age_method,source_id,ra,dec,parallax,parallax_error,pmra,pmdec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,ruwe,ebpminrp_gspphot,g_rp,bp_rp_0,ruwe_flag
Engle_2024,au Mic,0.1811340092619602,0.0159378294390587,0.0174754824737769,4.86,gyro_e23,6.794047652729201e+18,311.2911826481039,-31.3425000799281,102.9431913175485,0.0231121890246868,281.31903452626165,-360.14771869635376,7.84343957901001,8.909955978393555,6.79863166809082,2.1113243103027344,0.9273568391799928,,1.0448079109191897,,False
Engle_2024,BD-17 6768,0.1803017740859569,0.0158646017644637,0.0173951899252291,4.83,gyro_e23,2.395220664463237e+18,353.195749607913,-16.753428366165277,,,,,10.032564163208008,10.54765510559082,8.197610855102539,2.350044250488281,,,1.8349533081054688,,
Engle_2024,HAT 222-10112,0.1790605854035294,0.015755390614096,0.0172754422800752,4.77,gyro_e23,8.770285465682628e+17,121.73903965957962,30.69848091036775,4.676318383424095,0.12481157,2.5439794896089367,-77.56182563421557,14.442828,15.432125,13.438025,1.9940996,5.436591,,1.0048027,,True
Engle_2024,2MASS J04160235+3325301,0.1790605854035294,0.015755390614096,0.0172754422800752,4.77,gyro_e23,1.6972814394118195e+17,64.00997327843805,33.42501055009305,9.244559047382536,0.0500624738633632,21.04644742430932,-39.42300555009399,13.127882957458496,13.670291900634766,11.366382598876951,2.3039093017578125,1.273910403251648,,1.761500358581543,,True
Engle_2024,LHS 1358,0.9057326008982,0.0623978431339247,0.067014622878765,4.73,gyro_e23,2.507016253701863e+18,33.23006351010599,0.0048112291822607,65.49326176781493,0.030759068,555.4174047333511,28.9846837089732,12.096099,13.802006,10.8414755,2.9605303,1.378645,,1.2546234,,True
Engle_2024,GJ 182,0.1698243652461744,0.0149427033549263,0.0163843484201123,4.41,gyro_e23,3.231945508509506e+18,74.89531686420116,1.7830976094866862,40.98991853704772,0.012788684,39.13015332083248,-94.90036144196908,9.322068,10.258825,8.3573885,1.9014368,0.89986295,,0.9646797,,False
Engle_2024,GJ 4274,0.8892011178579484,0.0631631682807697,0.067992953436896,4.41,gyro_e23,2.595284016771502e+18,335.78059284429975,-17.610507570693272,138.2280013262178,0.0481679439544677,308.71178080407003,-718.3872158061436,11.55070686340332,13.531299591064451,10.227819442749023,3.3034801483154297,1.172364354133606,,1.3228874206542969,,False
Engle_2024,G 152-1,0.8871560120379609,0.0611180624607822,0.0656401519856909,4.38,gyro_e23,6.32224532346491e+18,228.93144176458915,-7.423666184410096,57.143798941775984,0.1228116825222969,-141.35264986111375,-278.33555014781604,12.269524574279783,13.162254333496094,10.315801620483398,2.846452713012696,1.1062588691711426,,1.9537229537963867,,False
Engle_2024,GJ 3218,1.8492686189780785,0.257059891926908,0.2985618551524556,21.1,gyro_e23,5.16964907243705e+18,50.446960911897975,-6.673604628558178,57.99341505221649,0.022065219,323.46374433498465,-47.60365456791931,10.36248,11.57165,9.274028,2.2976217,1.4177035,,1.0884523,,True
Engle_2024,EV Lac (GJ 873),0.8871560120379609,0.0611180624607822,0.0656401519856909,4.3715,gyro_e23,1.9342633337840369e+18,341.7028254522359,44.3319533233193,197.9573009467556,0.0219906419515609,-706.2158109750716,-458.9196274161519,9.005234718322754,10.522136688232422,7.791977405548096,2.730159282684326,1.1048330068588257,,1.2132573127746582,,False
Engle_2024,FK Aqr (GJ 867A),0.1655769963469528,0.014220871503332,0.0155570129150074,4.23,gyro_e23,2.400808142038361e+18,339.6920274130413,-20.62148673061316,112.38592357649058,0.0554678179323673,449.206795800205,-79.04593113248174,8.17037582397461,9.348134994506836,7.082779407501221,2.2653555870056152,2.936165809631348,0.0001999999949475,1.087596416473389,2.265155587010668,True
Engle_2024,2MASS J05071824+5307115,0.1655769963469528,0.014220871503332,0.0155570129150074,4.23,gyro_e23,2.661070039086601e+17,76.82616697319061,53.119473765947305,,,,,13.01263427734375,13.658243179321287,11.628704071044922,2.029539108276367,,,1.383930206298828,,
Engle_2024,G 173-18,0.1629296032639722,0.0139934954928807,0.0153082734808367,4.12,gyro_e23,3.510457202626861e+17,26.32838781494807,46.53647456761724,39.4243443176176,0.02406444,387.6197191553855,217.23337641869875,10.552077,11.762409,9.4587965,2.3036127,1.3916334,,1.0932808,,True
Engle_2024,2MASS J16182491+4437110,0.2177709772353158,0.0093218889255869,0.0097387658418912,4.07,gyro_e23,1.3855377279284756e+18,244.60368220919528,44.62005123848769,15.716093125270715,0.0143570164218544,-34.83041715335422,63.87634000425753,13.710095405578612,15.251872062683104,12.402871131896973,2.849000930786133,1.366735577583313,0.0003000000142492,1.3072242736816406,2.848700930771884,True
Engle_2024,G 80-21,0.1573982864466219,0.0135184286210374,0.0147885710519787,3.88,gyro_e23,3.250328209054348e+18,56.848058493838735,-1.973425581033519,59.43199371869756,0.028811961,180.64020406949945,-274.01623129845035,10.5057745,11.839527,9.359375,2.4801521,1.5196763,0.0001,1.1463995,2.4800522,True
Engle_2024,EPIC 206349327,0.1538154640303035,0.0132107116173121,0.0144519420767432,3.72,gyro_e23,2.6225258944341663e+18,335.1009615827465,-7.459706498242896,16.905609304964905,0.01776263,39.41037564211687,-44.767844215278565,12.352879,13.571277,11.2518215,2.3194551,1.1470783,0.0379,1.101057,2.2815552,False
Engle_2024,PM J23045+4014,0.1503141966090022,0.0129099991077507,0.0141229757124909,3.56,gyro_e23,1.9300248195378043e+18,346.14212163072807,40.24401879456472,13.917189844759122,0.1018503978848457,49.31058505235807,18.987892310630244,13.003280639648438,13.445110321044922,11.295975685119627,2.149134635925293,2.628377676010132,,1.7073049545288086,,True
Engle_2024,1RXS J222653.9+354610,0.2037042077705718,0.0087197477947673,0.0091096968276993,3.55,gyro_e23,1.9058333303432507e+18,336.72142063631907,35.768395791142346,14.539046132653338,0.3303520083427429,-8.44039904002332,-37.13311017287953,14.280811309814451,15.174866676330566,12.518041610717772,2.656825065612793,17.87873077392578,,1.7627696990966797,,True
Engle_2024,1RXS J174409.9+473444,0.2290867652767773,0.0098062717417324,0.0102448103637614,4.45,gyro_e23,1.3628843180631045e+18,266.035309001952,47.57776531635384,25.627429268639524,0.010477459,79.16896577193376,-20.55309395224836,13.351641,14.868584,12.1537285,2.7148552,1.1646048,,1.1979122,,False
Engle_2024,GJ 2,1.8749945080674189,0.2606359512409324,0.30271526428574,21.2,gyro_e23,3.866550192349599e+17,1.3009212651019344,45.78589435045512,86.92985294608008,0.0170429646968841,870.7325008268119,-151.3924962859703,9.085049629211426,10.175216674804688,8.046921730041504,2.128294944763184,1.00392484664917,0.0,1.038127899169922,2.128294944763184,False
Engle_2024,1RXS J075235.5+410055,3.1117163371060177,0.2343179223703488,0.2533993566488899,30.33,gyro_e23,9.209040083190298e+17,118.14115514132136,41.01520904819722,27.49727864187956,0.01719277,-83.69158964442728,-104.78434393162578,13.123169,14.6319,11.927205,2.7046947,1.1994518,0.0,1.1959639,2.7046947,False
Engle_2024,GJ 649,1.931968317016924,0.2685556666467545,0.3119136067658423,21.42,gyro_e23,4.572835535272628e+18,254.5363043963596,25.74190129542793,96.23334220914136,0.02437334,-115.31383055701954,-508.0870811384355,8.823617,9.900322,7.787876,2.1124458,1.1639711,,1.0357409,,False
Engle_2024,GJ 4132,5.176068319505676,0.9881326683264922,1.2212800353208042,84.99,gyro_e23,4.192723988912416e+18,300.9931913964132,-8.130958023358552,51.82236595775716,0.023921005,-501.1659166857318,-247.2858158182158,12.150344,13.776537,10.911951,2.8645859,1.2784867,0.0,1.2383928,2.8645859,True
Engle_2024,2MASS J03103891+2540535,5.081594425605605,0.9415976774083008,1.1557539292185863,82.83,gyro_e23,1.1215761203466944e+17,47.66246957789596,25.68057788307273,45.58430142288858,0.03167703,56.87172710021223,-184.34997330917724,12.915395,14.469612,11.707407,2.7622051,1.136398,,1.2079878,,False
Engle_2024,GJ 3253,5.011872336272722,0.9192657389726132,1.1257477153752191,81.55,gyro_e23,4.35741311430391e+16,58.17597943609416,17.014956629753385,103.50079405457332,0.08819867,433.182994699696,-645.3686186694839,12.176142,14.07321,10.8709,3.2023096,3.7299998,,1.3052416,,True
Engle_2024,L 50-78,4.9888448746001215,0.9056510112732008,1.106524097801569,80.97,gyro_e23,4.689958778035794e+18,7.773722280188864,-72.01767831001747,50.8419689192465,0.019159894,416.89500895104345,140.97041777478594,12.300688,13.906816,11.073211,2.8336048,1.2334629,,1.2274771,,True
Engle_2024,2MASS J17311725+8205198,4.90907876152603,0.8726248318499801,1.0612741043123377,79.22,gyro_e23,1.7109481928526976e+18,262.8122775792793,82.09105560054718,77.73520905912606,0.021660017,-291.4898184469619,483.9221085975348,12.652918,14.436446,11.386676,3.0497704,1.2326161,,1.266242,,True
Engle_2024,LP 780-32,4.90907876152603,0.8726248318499801,1.0612741043123377,79.15,gyro_e23,2.926756741750933e+18,99.9050962494302,-21.025532807947208,65.30804349927207,0.3247024416923523,-139.51063221573668,45.23692133548747,12.0220308303833,13.024365425109863,10.21226406097412,2.812101364135742,15.06548309326172,,1.80976676940918,,True
Engle_2024,GJ 12,4.875284901033862,0.8573767925444633,1.040331440720876,78.5,gyro_e23,2.7680485647682565e+18,3.958001989119532,13.55766318540728,82.19379738137908,0.032552015,618.0650123092432,329.44598915255966,11.399355,12.830511,10.227193,2.6033182,1.197815,0.0002,1.172162,2.6031182,False
Engle_2024,L 154-205,4.634469197362881,0.7707994268221885,0.9245733753411552,73.14,gyro_e23,5.815970800722941e+18,251.9835074590181,-65.1536701406655,68.55541416150001,0.02002914,349.6168027673171,-100.8686429962544,12.6199,14.241352,11.389113,2.8522387,1.1761105,,1.2307863,,False
Engle_2024,GJ 433,7.464487584100665,2.2525404730498604,3.226061208125913,72.6,gyro_e23,3.478160727866058e+18,173.8619077285848,-32.543748247776854,110.17107046121284,0.020424576,-71.06011001675881,-850.5921836418225,8.896746,10.037303,7.8296757,2.2076273,1.0137056,,1.06707,,False
Engle_2024,2MASS J13505181+3644168,4.591980128368687,0.7460623079151505,0.8907895208398502,72.18,gyro_e23,1.4954876881155515e+18,207.7132354836552,36.73846792755987,59.181609199460645,0.0272093713283538,-439.4279380523675,83.28022649183447,12.226248741149902,13.825692176818848,10.99950122833252,2.826190948486328,1.778307318687439,,1.2267475128173828,,True
Engle_2024,GJ 849,4.581418867145335,0.7443464122225469,0.8887407617943808,71.95,gyro_e23,2.627117287488522e+18,332.4231515660494,-4.64083481515791,113.4447215072131,0.029997606,1132.5832654528356,-22.15730652565566,9.237196,10.61174,8.070007,2.5417328,1.353798,0.0001,1.1671886,2.541633,True
Engle_2024,GJ 1148,4.560369159512962,0.7584751963073488,0.9097904694267543,71.5,gyro_e23,7.724305279478936e+17,175.43249920718978,42.75157375642011,90.6896037041666,0.025770951,-575.5275719239164,-89.7993694165327,10.582106,12.139377,9.361008,2.778369,1.2510893,,1.221098,,True
Engle_2024,GJ 436,4.560369159512962,0.7321217263447344,0.87213415541137,71.4,gyro_e23,4.017860992519745e+18,175.55067547083934,26.70295395358736,102.30138546700664,0.030192282,895.08752383054,-813.5498399187834,9.582008,10.893038,8.443771,2.4492664,1.1253774,0.0,1.138237,2.4492664,False
Engle_2024,2MASS J19310458-0306186,4.539416166502032,0.7287579325643008,0.8681270629537767,70.92,gyro_e23,4.213581106021661e+18,292.77003917182395,-3.102897138507079,54.50774663072527,0.039654862,198.1394336468924,480.1649425180067,14.652563,16.984133,13.275133,3.7089996,1.2159098,0.0001,1.37743,3.7088997,True
Engle_2024,2MASS J05011802+2237015,4.528975799036208,0.727081835830595,0.8661304261150686,70.67,gyro_e23,3.418324583527645e+18,75.32477273200419,22.61536006911671,69.88824856836183,0.04027576,-62.47853845087493,-351.05080501265377,13.571757,15.727579,12.223421,3.504158,1.393303,,1.3483362,,True
Engle_2024,LP 816-60,4.405548635065533,0.6730470571083269,0.7944113302696261,67.6,gyro_e23,6.882963066420162e+18,313.1361327596479,-16.974558468206272,177.93122142191174,0.03653056,-309.11501874685354,37.05090624523243,10.081701,11.736595,8.835035,2.9015598,1.0382286,,1.246666,,False
Engle_2024,WT 244,4.355118736855686,0.6568369390530231,0.7734951030579627,66.45,gyro_e23,5.217602588456509e+18,146.09050499759576,-73.9777296584399,40.84528996852602,0.24457887,-525.0842816341391,-97.3484414625567,13.647875,15.40708,12.1965885,3.2104912,18.6226,,1.4512863,,True
Engle_2024,GJ 588,3.793149849736819,0.451199449475677,0.5121162551802878,61.3,gyro_e23,6.002807341299977e+18,233.0469274248337,-41.28017408697192,168.9965073189456,0.027027713,-1176.447023619858,-1030.9703349025851,8.2741785,9.566771,7.139158,2.4276128,1.0352235,,1.1350207,,False
Engle_2024,GJ 625,4.709773263969529,1.036950258988682,1.3297130297942692,60.7,gyro_e23,1.428427236986209e+18,246.3558883328168,54.30333866560462,154.35026839246862,0.01610215,432.2302358898869,-171.6519267889513,9.139769,10.345348,8.049889,2.2954597,1.0494165,0.0,1.08988,2.2954597,False
Engle_2024,GJ 1,5.308844442309884,1.3823950883138854,1.869098470403734,56.8,gyro_e23,2.306965202564744e+18,1.3832841523481234,-37.36774402806293,230.09703402875448,0.036182754,5633.438087895326,-2334.7212726520424,7.6824937,8.802319,6.6162696,2.186049,1.4012543,0.0,1.0662241,2.186049,True
Engle_2024,GJ 618A,3.971915494694403,0.5125217164331839,0.5884536648185588,56.52,gyro_e23,6.021430250773348e+18,245.0104220846285,-37.52461044671392,117.47159417533476,0.029081289,-748.0393660219934,988.1035201880838,9.495382,10.836117,8.347611,2.4885054,1.1693292,,1.1477709,,False
Engle_2024,HD 95735b (GJ 411),5.236004365857502,1.2549326603225297,1.6505185975852583,56.15,gyro_e23,7.628154705621105e+17,165.83095967577933,35.948653032660104,392.75294543876464,0.0320666506886482,-580.0570872139048,-4776.588719443488,6.551171779632568,7.691121578216553,5.475512981414795,2.215608596801758,0.9638494253158568,0.0,1.0756587982177734,2.215608596801758,False
Engle_2024,GJ 163,3.953666200681279,0.5101668930478946,0.585749965820753,56.04,gyro_e23,4.78029472209446e+18,62.32307888770163,-53.371095634313306,66.07052003399826,0.017207395,1046.2359049044433,584.1659411441974,10.683944,12.079173,9.517747,2.5614262,1.3710715,,1.1661968,,True
Engle_2024,GJ 476,5.105049999754062,1.2943917658163318,1.7340664730602304,55.0,gyro_e23,3.9033183722638505e+18,188.7509128903155,9.827071562345218,54.9739195459864,0.0269383,-449.1789205626415,-319.14955106133675,10.452762,11.641875,9.360346,2.2815294,1.4384977,0.0,1.0924158,2.2815294,True
Engle_2024,2MASS J16492028+5101177,3.899419866765434,0.4874907505461494,0.5571426172095992,54.71,gyro_e23,1.4124322977403077e+18,252.332493252554,51.02214691163953,30.37074639294612,0.05480931,-268.4392828174257,125.45122860085414,13.318344,14.96567,12.085726,2.8799438,4.960147,,1.2326183,,True
Engle_2024,GJ 357,5.236004365857502,1.009318223201472,1.2503399696248811,86.1,gyro_e23,5.664814198431308e+18,144.00748512333524,-21.665200855258018,105.97890913558383,0.022696694,138.7217909625574,-990.3417190688432,9.891662,11.169435,8.773195,2.3962393,1.1187094,,1.1184664,,False
Engle_2024,G 184-31,5.236004365857502,1.009318223201472,1.2503399696248811,86.25,gyro_e23,4.518262684390915e+18,282.47643022098663,18.67338861245908,83.78647818163225,0.03121328,-109.30371183218082,-278.6849373514857,12.531818,14.376879,11.237381,3.1394978,1.2115946,0.0002,1.2944374,3.1392977,True
Engle_2024,2MASS J18551471-7115026,5.457578610912709,1.1024598740570228,1.3815378619015837,90.69,gyro_e23,6.418732764501079e+18,283.81071616965494,-71.2518010737144,35.44616550697489,0.016904091,-46.439776883725365,-248.9457536008576,13.201255,14.937965,11.941816,2.996149,1.3574365,,1.2594385,,True
Engle_2024,LP 855-60,9.931160484209338,3.2784289221919245,4.894020367250199,154.89,gyro_e23,6.190352001701947e+18,206.0854880941621,-26.31059051284108,49.34246269427804,0.03220359,-326.0992464496361,-184.06259820288943,11.983751,13.484443,10.789236,2.6952066,1.4691354,,1.1945152,,True
Engle_2024,L 210-11,8.394599865193975,2.492589063475531,3.5452811794487555,136.92,gyro_e23,6.469383588698277e+18,306.90363380423844,-54.88222294269785,57.82021368412229,0.026248232,-258.0527991448317,200.5467416899437,11.546468,12.989694,10.3706,2.619094,1.1645073,,1.175868,,False
Engle_2024,2MASS J19204795-4533283,8.165823713585924,2.371536749317114,3.3421801758584326,133.9,gyro_e23,6.663600360560306e+18,290.20411626707914,-45.57110617010142,169.23508466417934,0.05884779,658.775373074398,-2896.149542992778,10.752913,12.519102,9.472213,3.0468893,1.2843816,,1.2807007,,True
Engle_2024,PM J08446-4805,7.834296427662118,2.1979198694025737,3.0550045056722146,129.51,gyro_e23,5.329084752471816e+18,131.15985362560065,-48.08563127036856,68.70090469606878,0.01730712,-321.9705472402742,794.4518007958457,12.43448,14.191856,11.165983,3.0258732,1.0629896,0.0,1.2684965,3.0258732,False
Engle_2024,GJ 1132,7.816278045883297,2.205798285558592,3.073022887451036,129.15,gyro_e23,5.413438219396894e+18,153.70885427338357,-47.15487814715097,79.3205781473538,0.0182294882833957,-1054.2014499773666,414.51226617503903,12.129068374633787,13.738980293273926,10.900860786437988,2.838119506835937,1.2332247495651243,0.0,1.2282075881958008,2.838119506835937,True
Engle_2024,GJ 1214,7.516228940182055,2.071202411757844,2.859055217998071,125.0,gyro_e23,4.393265392168829e+18,258.8314799887317,4.960575338342743,68.29864790496704,0.06518708,580.202152322342,-749.7132787585067,12.996782,14.91244,11.682912,3.2295284,1.0086675,,1.3138704,,False
Engle_2024,GJ 447,7.516228940182055,2.058650329269346,2.835192726611387,124.95,gyro_e23,3.7960725922062505e+18,176.93768799004127,0.7991199702364985,296.3053079139394,0.030185517,607.2990766811824,-1223.0283548879977,9.601,11.361026,8.327767,3.0332584,1.0825819,,1.2732325,,False
Engle_2024,GJ 3963,7.362070974947361,1.979373149784478,2.707245713570684,122.66,gyro_e23,6.044721476534419e+18,248.85263640263352,-27.319139168874266,50.82619648473647,0.03042539,-5.798222104249817,-894.8532260038924,12.750803,14.414499,11.505672,2.9088268,1.2496027,0.0001,1.2451305,2.908727,True
Engle_2024,2MASS J11505787+4822395,7.014552984199712,1.802605873148908,2.4260557786595207,117.5,gyro_e23,7.868343020803703e+17,177.7301638123558,48.373099796519554,124.33777491111096,0.05490648,-1545.068861103579,-962.7239331057074,11.684706,13.529427,10.387384,3.1420422,0.99174666,,1.2973213,,False
Engle_2024,GJ 1088,3.863669770540692,0.4752282091486668,0.5418788645248416,53.74,gyro_e23,5.571142580908768e+18,92.7211184738034,-43.40164255784951,89.37095811438479,0.020640425,131.1570219085497,734.0299500140638,10.995794,12.505356,9.795279,2.7100773,1.2784852,,1.2005157,,True
Engle_2024,EPIC 205913009 (GJ 1265),6.934258060165691,1.7819716143481266,2.3982849478042194,116.4,gyro_e23,6.825822095663585e+18,333.43259243982493,-17.687104968846214,97.67621438764236,0.0374827273190021,856.646093033206,-306.6963278568254,12.067118644714355,13.882915496826172,10.786641120910645,3.096274375915528,1.3949830532073977,0.0,1.280477523803711,3.096274375915528,True
Engle_2024,2MASS J20403364+1529572,6.223002851691596,1.4367019284652116,1.867956140092228,104.6,gyro_e23,1.8106164480108795e+18,310.14718809392286,15.502590198203675,104.91901080176947,0.0299567,1320.6786892213263,662.146668730158,11.837387,13.685147,10.543046,3.1421013,1.1224744,,1.2943411,,False
Engle_2024,GJ 667C,6.137620051647943,1.3952001990454956,1.805662295594873,103.1,gyro_e23,5.975663354131618e+18,259.75125274377365,-34.997795092684065,138.0662741149332,0.028331729,1131.5170733698835,-215.5688956960665,9.386162,10.588366,8.294535,2.2938309,0.95609975,0.0001,1.0916271,2.293731,False
Engle_2024,GJ 1057,6.067363295885055,1.3792294744324014,1.7849930502156637,102.0,gyro_e23,3179036008830848.0,48.353258238212746,4.775200170986658,116.2678144339716,0.042744365,1741.8746105332425,86.49438435103424,12.101368,14.121774,10.778052,3.3437214,1.450144,,1.3233156,,True
Engle_2024,2MASS J23351050-0223214,5.984115950603197,1.3389631983757022,1.7249187400411037,100.4,gyro_e23,2.6404340569281505e+18,353.7970694377148,-2.3927993943669,139.33889353237683,0.04413923,781.4186685195082,-841.5160515945944,12.623748,14.952096,11.245876,3.7062197,1.1472371,0.0003,1.3778715,3.7059197,False
Engle_2024,LP 728-71,5.942921586155727,1.3191113721631238,1.6954362496211806,99.66,gyro_e23,5.686163724944034e+18,148.1735302257391,-15.60441952077654,56.8206835330503,0.021462701,-118.93379905755071,-134.08987448138004,12.172839,13.689925,10.97072,2.719205,1.2401997,,1.2021189,,True
Engle_2024,GJ 3382,5.688529308438414,1.2010754091070923,1.5225454833905818,95.0,gyro_e23,2.918040883015489e+18,90.59401922772396,-20.32646095303724,66.51628734702223,0.019483881,-45.16327931560421,554.7856540451677,12.019874,13.520663,10.817629,2.7030344,1.3173331,0.008,1.2022448,2.6950345,True
Engle_2024,GJ 836,5.649369748123025,1.1825338266133931,1.4955935126321078,94.25,gyro_e23,6.814962601568904e+18,324.75875751254034,-24.161181476127297,51.399140410120886,0.070608966,1003.9874237508708,-710.6577648836632,12.077593,13.643229,10.848627,2.7946014,1.5405141,,1.2289658,,True
Engle_2024,UCAC4 195-119117,5.610479760324705,1.1743933210103794,1.4852979193091826,93.7,gyro_e23,5.985290231327158e+18,235.1951774625917,-51.02810130690448,187.7289806878707,0.04963138,1949.461491458244,-324.78911433214125,12.7359295,15.514997,11.288808,4.2261887,1.0455922,,1.4471216,,False
