catalog,gaiadr3_id,star_name,ra,dec,parallax,source_paper,likely_mdwarf,BPRP0
cf_rotator_catalog,3451218874759174784,,88.01190513409968,32.71152992504556,0.5370683380746096,,True,2.0742967354620023
cf_rotator_catalog,3451176028172240512,,88.12279470062192,32.39287858122154,-1.5405339200774133,,True,1.6987357834807737
cf_rotator_catalog,3451181461300047488,,87.99873264083745,32.52347646333098,0.6882534738627014,,True,1.8597870213887535
cf_rotator_catalog,3451202008421964544,,88.2306368269405,32.593183692925514,1.198270914709025,,True,1.9260041460438968
cf_rotator_catalog,3451207368541094528,,88.24799786113091,32.70386173205903,0.6827288557049731,,True,1.5012196680386067
cf_rotator_catalog,3451207467333770240,,88.30198706364206,32.732834125868884,0.3829503347236632,,True,2.0845276920877933
cf_rotator_catalog,3450988595795139968,,88.21355119303806,32.412338201583935,2.0059284601796157,,True,2.0112452920877932
cf_rotator_catalog,3451173416824287616,,87.87582059798736,32.41590796161176,1.5671332447769275,,True,2.134156488730073
cf_rotator_catalog,3451172252890396672,,87.93095551815536,32.366575738687665,-0.4081693981587835,,False,1.4476049366299848
cf_rotator_catalog,3451177338130000000,,88.14454647308185,32.45274438004513,0.4924996588953145,,True,1.777170103928844
cf_rotator_catalog,3451178845662144000,,88.02364283420529,32.45192453782401,0.6799956003838922,,False,0.9765210673869849
cf_rotator_catalog,3451179674593606400,,88.00002082707016,32.467472129243504,0.4982248324718667,,False,1.2827187064303975
cf_rotator_catalog,3451179846390992384,,87.96443764094937,32.486031536850454,-0.0395161799033765,,True,1.600098857614102
cf_rotator_catalog,3451182114133577472,,88.04890592122639,32.58039618175791,0.8090439281235713,,True,2.1749483286565408
cf_rotator_catalog,3451199598946048512,,87.87608358832836,32.73978226895507,0.590675250605361,,True,1.7913656534625293
cf_rotator_catalog,3451201213851933312,,88.21450162448927,32.53950626442084,0.8414420204925264,,False,1.1890474660390793
cf_rotator_catalog,3451205994151628928,,88.13899528522175,32.642202817621666,0.003540784243016,,True,1.9998987783190012
cf_rotator_catalog,3451206024216845312,,88.15036727516919,32.64910214567777,0.4393793065464703,,True,1.876255170620149
cf_rotator_catalog,3451207914002653056,,88.1619534653601,32.711955973150395,2.2894320121403537,,True,1.936307139291665
cf_rotator_catalog,3451012750691599744,,88.29541980097996,32.47783870713721,0.7215303849847076,,True,1.5778813622880168
cf_rotator_catalog,3451177780510300800,,88.16870445842346,32.511027657541135,0.4273856317174377,,True,1.816773441834855
cf_rotator_catalog,3451179227915721728,,87.95924592628668,32.45784929749343,0.7525775720536219,,True,1.9036015212386377
cf_rotator_catalog,3451181598737578112,,88.02393058073667,32.53576274869776,0.1948705075997523,,True,1.9387662412879227
cf_rotator_catalog,3451193693365478784,,87.97525568955612,32.581967896046365,0.7478715876047707,,True,1.83681276674786
cf_rotator_catalog,3451204070007838464,,88.2984945020089,32.65841325613254,1.38588263499343,,True,1.9818693847908313
cf_rotator_catalog,3451205650554294784,,88.0942712839424,32.61224096649905,-0.3218928598025221,,True,1.6588590176666096
cf_rotator_catalog,3451207055007520256,,88.2944486588466,32.68271011460089,0.6232857264625262,,True,1.8101070327940485
cf_rotator_catalog,3451175306609034112,,88.10546978300064,32.39702720614715,0.9778470086793756,,True,2.0133514414894105
cf_rotator_catalog,3451178055388100096,,88.00890539333227,32.397079123077255,0.4776651236105964,,False,1.298318587020578
cf_rotator_catalog,3451181220780481664,,88.03207994314391,32.50092180864485,0.0136054678206333,,True,1.844483845748671
cf_rotator_catalog,3451193899522996736,,88.01258801936594,32.58846419390295,1.0141142610411955,,True,1.7842073985087152
cf_rotator_catalog,3451198052757590144,,87.8764651078422,32.67626115569061,1.2429793635763593,,True,1.9024347294668849
cf_rotator_catalog,3451200908910339712,,88.27342775836352,32.54967902259385,1.3730142585763951,,True,1.9202957040146147
cf_rotator_catalog,3451206608330908288,,88.26005363622423,32.65130041160196,1.0991849337640036,,True,1.8466793194168225
cf_rotator_catalog,3451206956225923072,,88.23367426687506,32.6878106912707,0.7525504106319231,,True,1.925996864383847
cf_rotator_catalog,3451217985699416320,,88.05570415981504,32.697352436315576,0.0830777142731848,,True,1.948439203918776
cf_rotator_catalog,458367572788145792,,34.82548926193932,57.035838375136535,-0.2954388485943959,,False,1.4666417695862486
cf_rotator_catalog,458370596445491584,,34.52334330599511,57.05822453221455,0.9083539999865308,,False,1.301381198110676
cf_rotator_catalog,458373139063279616,,34.574123621441636,57.18093586272568,2.618297788389556,,False,1.407052090364219
cf_rotator_catalog,458373856319358464,,34.9252230248555,57.1012788381119,0.0223387492207241,,True,1.917689264029264
cf_rotator_catalog,458375269369893888,,34.83689611617837,57.17850585252644,1.3297041624735093,,True,1.5624676544986826
cf_rotator_catalog,458376575039224576,,34.88606171913847,57.18793311662682,0.926058135999268,,False,1.396880038054558
cf_rotator_catalog,458376918636596736,,34.88513313509032,57.215735182912944,0.0705840016819151,,True,1.7703358181440152
cf_rotator_catalog,458379152020061440,,34.65088094180924,57.22977161359783,-0.9193422149316708,,False,-1.5381499359707351
cf_rotator_catalog,458379392542522112,,34.72403919105918,57.250310464021354,0.3590824625341938,,True,1.8553411001366868
cf_rotator_catalog,458379495615187584,,34.72233108445181,57.27211462429625,0.1612731694594134,,False,1.41809790314188
cf_rotator_catalog,458380904366224768,,34.74569735704611,57.26824224125764,-0.4231680915965134,,False,1.449748384175587
cf_rotator_catalog,458361731631328256,,35.00305103847587,57.03872748617195,-0.7995828002145591,,True,1.613142826861763
cf_rotator_catalog,458361933487139328,,34.97155095898237,57.052227786244245,0.429002968473538,,True,1.8206187784476544
cf_rotator_catalog,458372176992990976,,34.53675289475275,57.08951868520518,0.5174393437967236,,True,2.293202043147637
cf_rotator_catalog,458372829826346368,,34.63719737530601,57.16007736156056,0.5265451214239967,,True,1.8720812353241016
cf_rotator_catalog,458373929338052224,,34.95947989349265,57.113455108854744,0.1903765973611878,,True,1.623448862832498
cf_rotator_catalog,3451175310906746880,,88.09032039510979,32.39725693324227,2.442437992966027,,True,1.9493452202542831
cf_rotator_catalog,3451180327428975488,,88.08787178056625,32.504599521277584,1.0560922377752462,,False,1.1360679856975504
cf_rotator_catalog,3451181285204623232,,88.02177760090878,32.523579018542144,1.3196778132678106,,True,2.0993850449615237
cf_rotator_catalog,3451181804895962496,,88.05066402286319,32.55372240797146,1.3088377394731916,,True,2.0080238382098887
cf_rotator_catalog,3451191666140988928,,87.94149625413108,32.51062111780562,-0.1568915797914011,,True,1.8069869806205945
cf_rotator_catalog,3451193693364596864,,87.97264327127533,32.590956766551635,0.0169593284130599,,True,2.029275181017213
cf_rotator_catalog,3451197984043250304,,87.87842829148316,32.672439718432045,1.2612695066135016,,True,1.938587020845944
cf_rotator_catalog,3451200049916912512,,88.27161699382052,32.49328730455728,0.1761923960632019,,True,1.890571612818834
cf_rotator_catalog,3451207948362426368,,88.1686773431993,32.719994874819875,0.5783428221174446,,True,1.805387855135323
cf_rotator_catalog,3451177063253419264,,88.09255330060756,32.43159655322632,0.130395773444665,,False,1.4636158366449374
cf_rotator_catalog,3451177097611881600,,88.09724873201878,32.441109642441056,-0.6242464118916183,,True,2.09750857585518
cf_rotator_catalog,3451177097613160704,,88.10181794199265,32.444388534419,0.7851326440112947,,True,1.949682777856216
cf_rotator_catalog,3451178712521241728,,88.00758232212218,32.428328365503525,1.4967292913453554,,True,1.8401502426861764
cf_rotator_catalog,3451192864436544896,,87.91007247969146,32.56123663828123,1.140910586128916,,True,1.7882643779683027
cf_rotator_catalog,3451193242399446528,,87.8888186248606,32.60776119163961,1.2964902781743095,,True,1.8415195874737724
cf_rotator_catalog,3451193281050064256,,87.98025227074206,32.53386630861647,1.7312926125419634,,True,1.702456681851639
cf_rotator_catalog,3451205410036113536,,88.12451993764046,32.59825998017257,-0.6266167475837289,,True,1.7249091096648574
cf_rotator_catalog,3451171806213783296,,87.88403392895411,32.34323799570332,-1.2532452362130344,,True,1.8237683976115509
cf_rotator_catalog,3451173283682541312,,87.85775696438753,32.39708614978529,0.0600921708488484,,True,2.2480457670040206
cf_rotator_catalog,3451176303050531584,,88.18769250696828,32.424806214081,1.1519740640617626,,True,1.6975717078354184
cf_rotator_catalog,3451177475570276992,,88.1694451936131,32.47831746804084,0.2846924988106021,,True,2.0378011371063964
cf_rotator_catalog,3451201729259052160,,88.25207064396591,32.569849620946826,0.1923575759720986,,True,1.5211279944912333
cf_rotator_catalog,3451201939704031360,,88.24997032436649,32.58751986444,1.1078721734258308,,True,2.225764247514174
cf_rotator_catalog,3451205440100922752,,88.09503766344264,32.59911378193537,1.0823669169192331,,True,1.9035879145890569
cf_rotator_catalog,3451205787994836608,,88.11466847563669,32.63191245051938,1.0459794911235445,,False,0.5986009943856914
cf_rotator_catalog,3451218050125358464,,88.12795172705893,32.68229184198948,0.1700686802687588,,True,1.914884877161673
cf_rotator_catalog,3451219699392964864,,88.1609885316082,32.724276048599634,0.8594539280540782,,True,1.9023437417396811
cf_rotator_catalog,458355576938387712,,34.89288306920653,57.00255214103732,0.4251103153189282,,True,1.690169158939474
cf_rotator_catalog,458361594193659520,,34.927083360260596,57.03543895627944,-0.3351117184442866,,True,1.6979148874290535
cf_rotator_catalog,458367675867365504,,34.8149989186407,57.046110474761576,0.8201917149970184,,False,1.4926134146276473
cf_rotator_catalog,458368741019056128,,34.72256778912621,57.08868062809,-0.6806822353520654,,True,1.728879940898126
cf_rotator_catalog,458369256418707712,,34.53359483679066,56.99347180530038,-0.2043382592413562,,True,2.067676830959209
cf_rotator_catalog,458372176990698496,,34.5285804829849,57.08746594098528,0.6596312032102776,,True,1.9586570561170575
cf_rotator_catalog,458373379587923840,,34.91966909532808,57.068014113428774,-2.741439844221477,,False,1.0805783765684127
cf_rotator_catalog,458374650897824640,,34.752050928329204,57.11290929228933,0.5678505619245179,,True,1.752503361369095
cf_rotator_catalog,458374994491888512,,34.88327769949585,57.14696563062544,1.2492943505703444,,True,1.6857098640292645
cf_rotator_catalog,458375299428464384,,34.85782110072614,57.178540870597985,0.5736051550031804,,True,1.644521401143408
cf_rotator_catalog,458375647326789504,,34.99445590770033,57.18276586240531,-0.2876853224151176,,True,1.922066484635605
cf_rotator_catalog,458377056073821824,,34.962495452380324,57.2214327428473,0.7684589186482982,,True,1.7744705134308814
cf_rotator_catalog,458377811988282752,,34.72306845956834,57.165625564122614,0.4806188473757133,,True,1.6937232343140718
cf_rotator_catalog,458378018148680320,,34.702278352833936,57.17502365361563,0.5760359122401392,,True,1.7647164244325926
cf_rotator_catalog,458378086868158080,,34.705175061067116,57.18239484259733,0.0318003699761326,,False,1.2004779417593987
cf_rotator_catalog,458378396106014336,,34.80001229373042,57.22367302138183,0.6293117037289501,,True,1.5812656395237925
cf_rotator_catalog,458378911501891712,,34.6507999781204,57.21808574788661,-0.9781633120850136,,True,1.5960720608597492
cf_rotator_catalog,458379839214352896,,34.84367356008305,57.222016433975014,1.456425983948875,,True,1.7913217243943214
cf_rotator_catalog,5290648089395293184,,119.6552783885392,-61.309425352803785,2.9987404796800132,,True,2.687771437531574
cf_rotator_catalog,5290667571367215616,,119.65923538565006,-61.0586289893105,2.673941606716039,,True,2.7547331895472165
cf_rotator_catalog,458375647330133248,,34.99041329540157,57.17696960743775,0.3580295808138627,,False,1.055529884175587
cf_rotator_catalog,458376502019313280,,34.90516348338389,57.182036833471315,0.7504444941250927,,True,1.5641512802529334
cf_rotator_catalog,458377399677938304,,34.900883677055674,57.24857207225486,0.0462452511096043,,True,2.225688424485829
cf_rotator_catalog,458560915030003584,,34.53446452875487,57.22831483580225,0.1914167727066366,,True,1.8223968294571633
cf_rotator_catalog,3451208429397101824,,88.23595179774541,32.748516439612835,1.6839509348171984,,False,1.3636341741978548
cf_rotator_catalog,3451217745181301760,,88.054375673501,32.653605467080276,1.3009674000077385,,True,1.8733002024397971
cf_rotator_catalog,3451218157502182400,,88.13290289983479,32.68949888593485,0.4483410941797975,,True,1.7837902704253314
cf_rotator_catalog,3451218496802154240,,88.09369361052616,32.7344738283284,0.0545245367618056,,True,1.7272640083970807
cf_rotator_catalog,3451219390161588608,,88.04666169724149,32.73792730385491,0.4392130347889515,,True,1.877339284049058
cf_rotator_catalog,3451219905558457216,,88.17561457316451,32.75676626735064,2.0077231093622716,,True,1.5617879935983194
cf_rotator_catalog,3451172184169421440,,87.90279181975782,32.34860038096253,0.4843245295082561,,True,2.0386315007157365
cf_rotator_catalog,3451175379626226944,,88.08407241239736,32.40334461869212,0.516645744159365,,True,2.136277834609137
cf_rotator_catalog,3451181216485089920,,88.03351944230914,32.50018519277765,1.2613626686993105,,True,1.7977657329888332
cf_rotator_catalog,3451204825920527232,,88.19430285792056,32.590959123821015,1.334369114850653,,True,1.9064134922097091
cf_rotator_catalog,3451208051448758400,,88.18332756229447,32.72649381811025,-1.1310700886271985,,True,1.9043602775238315
cf_rotator_catalog,3451218943478716544,,87.99868732576448,32.72751890424134,-0.1498740792834646,,True,1.5739943098895242
cf_rotator_catalog,458361388034105088,,34.90921373734732,57.00817729364306,0.6062186560297986,,True,2.123094863925994
cf_rotator_catalog,458361937789715456,,34.96443143673479,57.05293989375739,-0.1299036569124267,,True,1.7735166347739697
cf_rotator_catalog,458363651477080320,,34.991657621029866,57.11042846959446,-0.1403635178552131,,True,2.134836231702227
cf_rotator_catalog,458369565656685568,,34.5867390484924,57.014655277725886,1.7991040593799277,,True,1.7549842359707353
cf_rotator_catalog,458372280069887872,,34.58220688148725,57.115890769428546,1.2078967479072458,,True,1.723494984428577
cf_rotator_catalog,458372864185391616,,34.60192639831568,57.157847053325625,1.437454561758187,,True,1.7228036666585278
cf_rotator_catalog,458374238581803776,,34.90938289086624,57.141219263523766,0.0717028768623648,,True,1.7289745230561109
cf_rotator_catalog,458378774060916992,,34.64371255316999,57.18626053911579,0.7292180940670884,,True,1.767296633008534
cf_rotator_catalog,458379529976859392,,34.65330855669564,57.24167346917445,-0.4306458473438026,,False,1.4917992640292643
cf_rotator_catalog,458560674511556736,,34.52222300149901,57.180975636370064,1.3149159519205331,,True,1.6578425063359905
cf_rotator_catalog,458368637944006784,,34.72377802171699,57.07935071588204,-0.0328776837875657,,True,1.6489736740797043
cf_rotator_catalog,458369325132498560,,34.50929632571261,57.00453547016481,0.3354949646729803,,True,1.641072518005808
cf_rotator_catalog,458369595714747264,,34.59472379719193,57.03019507679756,0.5982720347427246,,True,1.7438744490763487
cf_rotator_catalog,458372520588058240,,34.53869845724426,57.11724908722485,-0.1497474306427488,,True,1.958029278340404
cf_rotator_catalog,458372589310242944,,34.51362136521107,57.13977175680349,-0.8025699638192503,,True,1.6187163601426735
cf_rotator_catalog,458372898550927360,,34.606392201594446,57.17593995363867,0.4732731404249921,,True,1.7108425491864814
cf_rotator_catalog,458375406808157568,,34.97228627878096,57.122751297236405,0.4357990451561885,,True,1.5813075859879482
cf_rotator_catalog,458375819125153536,,34.9564878447144,57.17215868362716,1.7280656540842605,,True,1.6303152614484402
cf_rotator_catalog,458376265802059392,,35.00586685959737,57.201200392852606,0.9006022054552316,,True,1.8000452453493891
cf_rotator_catalog,458376540683328512,,34.90470088228145,57.188025901289265,0.6316521874401219,,True,1.988404442686176
cf_rotator_catalog,458378705342984832,,34.64036416669337,57.17152229108944,0.8881198935520237,,False,1.2824086640292645
cf_rotator_catalog,458566721826016128,,34.570293841495435,57.21971599091545,2.593333383814404,,False,1.428791598522949
cf_rotator_catalog,458361250596257920,,34.987713058300464,56.99819867546995,0.250145863361432,,True,1.76942064145901
cf_rotator_catalog,458361456754403584,,34.89527990008895,57.02366543268813,1.3070869455071614,,False,1.3440187499986649
cf_rotator_catalog,458367400989452544,,34.84655938420558,57.036297801641254,0.3597778789550079,,True,1.7197990741165603
cf_rotator_catalog,458369874893984128,,34.56815071496189,57.04894735070789,0.2016058256446151,,True,1.77427229546001
cf_rotator_catalog,458371489795920128,,34.596490512793864,57.09630651379399,0.3124103137467679,,True,1.9573106640292643
cf_rotator_catalog,458371764676270720,,34.69585000642973,57.11179382417914,-0.1143691842285698,,False,1.3906242426861763
cf_rotator_catalog,458373998057466368,,34.94317443053269,57.12518484022587,0.6059619954342513,,True,1.669600683729202
cf_rotator_catalog,458374582174430976,,34.77805661901996,57.0984641604692,0.7279011935631071,,True,1.8335299469119928
cf_rotator_catalog,458375402507618560,,34.99265189008645,57.12291435773712,0.5435379455114927,,True,1.7758708628324982
cf_rotator_catalog,458376300166073216,,34.95928280792679,57.21021964702054,0.8123524310603282,,True,1.787157172055145
cf_rotator_catalog,458376746838067712,,34.922207349114004,57.225644864365584,-0.2935206510861026,,True,1.9813067103281543
cf_rotator_catalog,458376952996893184,,34.89014676326947,57.23564878963645,0.2713479292481108,,False,1.3550250687427052
cf_rotator_catalog,458378086868161664,,34.69523423232105,57.19329273486447,3.1445933524468344,,False,1.4124175392803795
cf_rotator_catalog,458379078999891072,,34.605412935737576,57.22462766320811,0.8426832450215431,,True,1.9528687030661305
cf_rotator_catalog,458380388968353792,,34.89770198612249,57.276035288954944,0.919063259499464,,True,1.8953522710250632
cf_rotator_catalog,458560365274415744,,34.48648719879379,57.18179863969179,1.4635766224350757,,True,1.6190320037968158
cf_rotator_catalog,458361761688441984,,35.00607831364823,57.04830939834302,1.3252899303215406,,True,1.924208426861763
cf_rotator_catalog,458371863454540672,,34.65377532054903,57.10765919098495,0.7466059295834314,,False,1.3264772061769674
cf_rotator_catalog,458374376016002176,,34.778857495981704,57.09342301500299,0.4836968424124102,,True,1.627574712620497
cf_rotator_catalog,458374376016684544,,34.787984208687014,57.09914821906494,0.3944276814945712,,False,1.31890562614323
cf_rotator_catalog,458377154854426496,,34.93642572894176,57.24371956354531,-0.080357182100871,,True,1.5673057426861765
cf_rotator_catalog,458377399673597824,,34.89111123936506,57.24982385824191,-0.1211331195011098,,False,1.4265603979588062
cf_rotator_catalog,458355581238363008,,34.89556433654016,57.0016445229182,0.5148425143304274,,True,1.945897600846672
cf_rotator_catalog,458361486817025664,,34.92613807959758,57.02607445342374,-0.0710011171446939,,True,1.8254599494512036
cf_rotator_catalog,458362002209556864,,34.94906703447617,57.060653254946786,0.3635619527930476,,True,1.559942039414277
cf_rotator_catalog,458367126111547136,,34.75807807263281,57.01190554953309,1.097506672342722,,True,1.5992992561170576
cf_rotator_catalog,458368294341452672,,34.7764937139765,57.04037027921274,0.6484310267178335,,True,1.6002890146276472
cf_rotator_catalog,458370493370264960,,34.506824557052475,57.04462749360168,0.8096234162791507,,True,1.8121475359707353
cf_rotator_catalog,458372348790290048,,34.57682777453527,57.12273291031384,0.41382626673962,,True,2.1323367444465156
cf_rotator_catalog,458372623669766016,,34.5326642290595,57.14730160342807,0.7138552269109456,,True,2.185385363446522
cf_rotator_catalog,458374272941149824,,34.89987111101097,57.14885048741969,0.5437252847513503,,True,1.70133867928098
cf_rotator_catalog,458378567904707840,,34.76435643337355,57.21117814778731,4.127954853301886,,True,1.6636814773369812
cf_rotator_catalog,458379461258102784,,34.71128669788054,57.25202653504138,-0.6516691390926083,,False,1.199298184175587
cf_rotator_catalog,598887216100088192,,132.65313112627564,11.40463763302814,1.2650705754801397,,True,2.1385552228533906
cf_rotator_catalog,598886911154739968,,132.6318617206047,11.404189254836956,1.7151290099365255,,True,2.023719679339157
cf_rotator_catalog,604686422674966912,,133.20229089053515,11.333224763109524,0.3515298840354577,,True,2.1439586319893937
cf_rotator_catalog,604892989128623488,,133.01513552196468,11.59463701978955,2.266912933323509,,True,2.442188479933274
cf_rotator_catalog,458361662912983424,,35.00198937573557,57.03463153098436,0.070354315983536,,True,1.749355455830601
cf_rotator_catalog,458361864767674368,,35.00936749406483,57.063584569908286,0.3461590886668058,,True,1.6707029629227703
cf_rotator_catalog,458366537694908032,,34.63728655138573,56.99235778754357,-0.2277624524357402,,True,1.852896457167443
cf_rotator_catalog,458369634370137344,,34.55619015201771,57.00673462483107,1.2499028609356897,,True,2.183635479505348
cf_rotator_catalog,458371902114801024,,34.619199952699255,57.12383043835462,0.4967278260172824,,True,1.7192235581249895
cf_rotator_catalog,458372039553751040,,34.63717748624344,57.14089862400418,0.9707421847030708,,True,1.7179118046417878
cf_rotator_catalog,458372245715917568,,34.57567542561082,57.101893852858986,-0.5570911187008307,,True,1.7640252747417118
cf_rotator_catalog,458372623667233664,,34.53049765346528,57.155732556690594,0.3177338285919686,,False,1.4589298725951745
cf_rotator_catalog,458372623669767296,,34.52390211428314,57.150309630515785,0.3398495702868882,,True,1.7919052415443415
cf_rotator_catalog,458375746105030784,,34.927558770865424,57.15144069007365,0.4589773587923605,,True,1.6836033536422188
cf_rotator_catalog,458378121227900672,,34.69747368569029,57.19457607443413,2.458527035766344,,False,0.8295664911031474
cf_rotator_catalog,458560846310183168,,34.562556030916596,57.20361712368808,0.2874004873047741,,True,1.528448473473215
cf_rotator_catalog,5290895896125454208,,118.15386413015108,-60.85591893258077,0.6430552695623718,,True,1.9636054178559443
cf_rotator_catalog,458367912084497280,,34.71551250038001,57.0250189910086,1.11733758092693,,True,1.9595535561170576
cf_rotator_catalog,458370665168562688,,34.50924017247372,57.066520621633344,-3.0695754999404796,,True,1.6604117414894102
cf_rotator_catalog,458371902113678464,,34.623480981644846,57.12059134339672,0.0748789285562897,,True,1.6940182641180244
cf_rotator_catalog,458372417510868864,,34.52139200541607,57.12152009977907,-0.5558786298765869,,True,2.1853448363771366
cf_rotator_catalog,458374101138683520,,34.88754071930157,57.11336777201358,0.6817245004517036,,False,-0.0268793747968674
cf_rotator_catalog,458379220736922112,,34.64009995750504,57.24355833313265,-1.0640657570865124,,True,1.5019054171979616
cf_rotator_catalog,458379461255478784,,34.69760998051897,57.25995849147533,0.1724968873535319,,True,1.7001339508407955
cf_rotator_catalog,458560743231036288,,34.50668145626696,57.182048057979685,0.8983620987533387,,True,2.0794546261104374
cf_rotator_catalog,458566859264973568,,34.594083829752584,57.24580489291316,0.7390948494269293,,False,0.5062893553801707
cf_rotator_catalog,5290709181010920832,,118.47996299157892,-60.81409527452685,2.263085798216246,,True,3.146101190398517
cf_rotator_catalog,598888521767965568,,132.6114357408796,11.46929600008652,1.2250470228313255,,True,2.056480031083105
cf_rotator_catalog,598956382253218816,,132.48487786013376,11.759064903483038,2.6842132179006555,,True,1.9372344851812573
cf_rotator_catalog,604687178590760192,,133.2274440656142,11.379928492620612,0.5126548158121329,,True,2.2977592560373097
cf_rotator_catalog,5340164496814686592,,166.50804305858026,-58.54128704938523,2.0982975694890875,,False,1.362983389352418
cf_rotator_catalog,598957756642455680,,132.33471044710916,11.736700414855068,2.1137918663133837,,True,1.93701435648164
cf_rotator_catalog,604922955113458432,,132.91025924769465,11.919726608604252,0.8054130628275041,,True,2.056448867930065
cf_rotator_catalog,604903090890049792,,133.0078022192639,11.684581638867783,1.3552307679885307,,True,2.3219186665699634
cf_rotator_catalog,598959371548060672,,132.3645842391264,11.77065059362317,1.4600963568249232,,True,2.770769539080121
cf_rotator_catalog,604897803785089024,,132.82767805504835,11.652667201315907,2.3142279702470523,,True,1.7791393558308273
cf_rotator_catalog,604945559526273536,,133.18718287134405,12.020098029456989,1.3572477457928476,,True,2.176862506587923
cf_rotator_catalog,951479055864406144,,102.02696996314084,41.00897972999952,0.9025572809892228,,True,2.3708897306982593
cf_rotator_catalog,951481525470336256,,102.0898677442742,41.1421069660167,1.4648259712061673,,False,-0.1155512347640113
cf_rotator_catalog,675714972613353856,,124.42186823794664,20.657626676766448,5.719000225717168,,False,0.0871415388374148
cf_rotator_catalog,3451174791212904448,,88.03056952606154,32.35422494749303,0.3587497341670156,,False,0.906596288711245
cf_rotator_catalog,3052321798581850880,,105.51641897305818,-8.188483262564121,-0.0936358129848625,,True,1.5386584404356416
cf_rotator_catalog,3051594746507539712,,105.93168006403556,-8.173653713404198,0.9601627646388498,,True,1.5685358791905202
cf_rotator_catalog,3451177509930017792,,88.18514564789116,32.493203245051966,4.8950169388660365,,False,1.4352567744152644
cf_rotator_catalog,3051554987995529984,,105.86545179701965,-8.393592573925474,0.3022502758426279,,True,1.8085109761051443
cf_rotator_catalog,3051575260241452416,,105.8348540627132,-8.134708858633493,-0.0331236721127349,,False,1.33470085496306
cf_rotator_catalog,3050056834682810752,,105.60452861685964,-8.554670353416553,-0.1088301800187791,,True,1.949648253723523
cf_rotator_catalog,3052323752783025792,,105.63535037211224,-8.19821085469229,0.1566466210751595,,True,1.6989122037963371
cf_rotator_catalog,3051569698263114880,,105.9009082405286,-8.247319939602303,-0.0708022822522702,,True,1.5738459855172056
cf_rotator_catalog,3451200977631321472,,88.19639128462322,32.498347658706486,1.1979231738830591,,False,1.4193689974167425
cf_rotator_catalog,3051568392588578560,,105.76438957673658,-8.304797791850572,0.3049800260600234,,False,1.147766183484919
cf_rotator_catalog,3050813406061551872,,105.45035514514602,-8.392770246796319,0.9143275621799244,,True,1.6534790383803246
cf_rotator_catalog,3451204929001311360,,88.19480026847535,32.603808185139854,0.779808582936915,,True,2.007832361941869
cf_rotator_catalog,5290769727170191232,,119.89889724961078,-60.74410878570598,2.415857760240319,,False,1.426953780057801
cf_rotator_catalog,5290816422049740800,,119.68043079098712,-60.69598302484388,2.4625373765351455,,True,1.9586342933288037
cf_rotator_catalog,5290823671959351936,,120.02574740163452,-60.588262312885675,2.433408518231232,,False,1.0924043588321013
